Gene.ID,M005,M005_PDX,M019,M019_PDX,M026,M029_PDX
ENSG00000261250,NA,NA,NA,NA,NA,-1.654237278
ENSG00000251249,NA,NA,NA,NA,NA,NA
ENSG00000151093,1.419082685,1.475253004,1.46496974,0.754185216,1.151011817,2.456186712
ENSG00000243420,NA,NA,NA,NA,NA,NA
ENSG00000258392,NA,NA,NA,NA,NA,NA
ENSG00000225192,NA,-4.377189807,-3.410211996,NA,NA,NA
ENSG00000246139,NA,-1.055261712,-2.240286994,-2.142437043,NA,NA
ENSG00000261411,NA,-1.055261712,NA,-2.62786387,NA,-1.654237277
ENSG00000094804,4.146064191,3.777628302,1.315231729,2.28382771,1.841308571,1.802515241
ENSG00000176563,0.926751162,2.266666382,2.329150583,1.382387297,1.834076591,1.792278453
ENSG00000167646,NA,NA,NA,NA,0.831308388,NA
ENSG00000155275,-0.116970215,-1.407563456,-1.946555791,-1.871135022,-0.57396746,-0.463906065
ENSG00000258640,NA,NA,NA,-0.820508948,-0.306195137,NA
ENSG00000180992,1.315989192,1.284588291,1.503874101,1.694064224,0.936807565,1.764167073
ENSG00000241570,NA,NA,-0.240286995,-1.820508948,-0.306195137,NA
ENSG00000101751,2.827888231,0.784273615,1.852159255,0.983570841,1.884136076,2.337900605
ENSG00000176105,0.860661972,1.36157803,0.469870995,0.98423476,1.262526724,0.883348891
ENSG00000078177,-1.43889831,-2.230348419,-1.490830456,-1.329522596,-0.648043925,-0.85470186
ENSG00000134294,3.144393438,3.441102831,1.446996307,0.620834313,2.461241972,2.374735049
ENSG00000204894,NA,NA,NA,NA,NA,NA
ENSG00000108055,2.357211855,1.83501792,0.246643424,0.619579923,1.007866078,0.876735947
ENSG00000249806,NA,NA,NA,NA,NA,-0.654237278
ENSG00000258471,2.333691194,2.096741381,2.591113402,2.07150837,1.668713883,2.106575059
ENSG00000163781,1.126698866,0.972219024,-0.039649125,0.362581822,0.798393766,1.077566612
ENSG00000225142,NA,NA,NA,NA,NA,NA
ENSG00000119608,-2.43889831,-1.470299212,-3.009674066,-2.886598139,-2.62812323,0.252653318
ENSG00000255263,NA,-3.862616634,NA,NA,-1.891157636,NA
ENSG00000100902,0.039148987,1.089128197,0.407869333,1.376291758,0.674696041,0.689717124
ENSG00000139626,-1.43889831,-1.874689467,-1.211140648,-1.199020572,-0.678163913,-2.275725654
ENSG00000130479,1.397602958,1.989132407,0.538423141,1.314650634,0.300268434,1.739541102
ENSG00000201794,NA,NA,NA,NA,NA,NA
ENSG00000123268,2.247602217,1.296723616,-0.184433759,0.347218497,0.703327638,1.452677926
ENSG00000260352,NA,NA,-3.562215089,NA,-3.350589255,-5.046554701
ENSG00000132436,1.440247295,1.656457931,-0.844666948,-0.044404961,0.719160439,1.947500936
ENSG00000170260,3.320435097,2.293138594,0.957014446,0.452509545,0.595466945,1.32529862
ENSG00000207063,NA,NA,NA,NA,NA,NA
ENSG00000149043,NA,NA,NA,-0.40547145,3.015732958,NA
ENSG00000127220,1.970492626,2.1411355,1.467532255,0.260411047,0.406002553,1.783168035
ENSG00000138131,2.678945368,4.972994088,0.483735136,3.170703904,-0.927477772,0.59734449
ENSG00000237353,NA,-2.640224213,NA,-4.774705258,NA,NA
ENSG00000226878,NA,NA,NA,NA,NA,NA
ENSG00000213055,-2.43889831,NA,NA,NA,NA,NA
ENSG00000224959,-5.139338028,-2.903258619,-5.488214508,-2.90797179,-4.229027275,-5.336061317
ENSG00000230280,NA,-3.055261712,-2.410211996,NA,-1.443698659,-0.654237278
ENSG00000259501,NA,NA,NA,2.501419146,NA,NA
ENSG00000175029,0.987366444,1.095680185,-0.292002031,0.803981916,0.187282201,1.476264747
ENSG00000084072,2.499701145,1.65209742,0.836606605,0.770605779,1.047284208,1.298181657
ENSG00000260436,NA,NA,NA,NA,NA,-0.654237278
ENSG00000160469,2.570090473,5.532703276,0.899643267,0.490805472,0.60097102,1.24622705
ENSG00000170954,NA,NA,-0.240286995,NA,NA,1.305120738
ENSG00000214851,NA,-3.055261712,-2.562215089,-1.990433951,-2.306195135,NA
ENSG00000034510,1.435410464,1.450119841,1.284982129,2.560592361,0.414184145,0.416523045
ENSG00000099330,1.731026691,0.385310879,2.685712425,1.420499151,1.693804865,1.854776371
ENSG00000196678,1.402403944,1.167130709,0.291934045,0.486152389,1.476574147,1.678746007
ENSG00000225222,-4.760826405,NA,NA,NA,NA,NA
ENSG00000115694,1.323981983,1.168703129,0.660689926,0.657468152,0.132731796,1.398829144
ENSG00000136709,1.206516708,0.607237389,0.07366438,-0.067669276,0.307561956,1.170074099
ENSG00000254131,NA,NA,NA,-2.820508948,NA,NA
ENSG00000139410,1.467992286,1.1411355,1.383149655,2.006342148,0.012982348,1.345762723
ENSG00000159239,0.283567714,2.237520037,1.69259881,1.10549047,0.189762359,1.433225564
ENSG00000067829,1.56110169,1.19849488,1.275728153,1.706533576,0.473304503,1.298700685
ENSG00000203760,NA,1.6077033,1.59260302,4.192315091,1.785727354,2.077566612
ENSG00000002079,-2.43889831,-2.640224213,-3.940726713,-4.907971789,-3.113550058,NA
ENSG00000249245,NA,NA,-2.562215089,NA,NA,-2.654237278
ENSG00000227694,NA,5.483897099,3.219144624,3.63892267,1.501159786,3.593690236
ENSG00000259810,NA,NA,NA,NA,-0.306195137,NA
ENSG00000112130,1.381280653,0.873185026,0.46893361,0.252554513,0.937473945,1.405543951
ENSG00000244346,NA,NA,NA,NA,NA,NA
ENSG00000172819,2.383531933,1.487094617,0.469302161,0.665578302,-0.236444027,2.712971697
ENSG00000123191,NA,NA,-1.404673812,-1.349437415,0.225251856,0.413934225
ENSG00000108576,-2.43889831,-2.055261713,-1.562215089,NA,-1.628123231,-2.239199778
ENSG00000244080,NA,NA,NA,NA,NA,NA
ENSG00000167700,1.419082685,2.892270868,1.333179868,1.030481102,0.702683016,2.345762723
ENSG00000172974,NA,3.468300244,NA,NA,2.501159785,NA
ENSG00000156515,0.752445675,1.17036183,0.608354837,0.727472892,0.41195057,0.422340263
ENSG00000203543,NA,NA,NA,NA,NA,NA
ENSG00000219451,NA,-0.055261712,NA,NA,NA,NA
ENSG00000253320,-0.564429192,-1.981261131,-1.78460751,-2.256608064,-1.193720407,-1.332309182
ENSG00000111796,-2.43889831,-3.640224213,NA,NA,NA,NA
ENSG00000181619,-1.953471483,-1.832869291,-1.725713822,-2.235546449,-2.142696404,0.869324679
ENSG00000259411,NA,NA,NA,NA,-3.62812323,NA
ENSG00000212443,-2.43889831,-4.225186714,NA,-1.142437044,-1.628123231,-1.654237277
ENSG00000255549,NA,NA,NA,NA,NA,NA
ENSG00000251020,NA,-1.055261712,NA,NA,-2.306195135,-0.654237277
ENSG00000255421,NA,-2.640224213,NA,NA,-3.476120137,-2.976165373
ENSG00000114023,2.224066703,0.393198789,1.935251614,2.0733627,1.096175951,1.11129747
ENSG00000259943,NA,0.832263559,2.00764052,1.615590166,1.546963476,3.667690817
ENSG00000254252,NA,NA,NA,NA,NA,NA
ENSG00000253089,NA,NA,NA,NA,NA,NA
ENSG00000234235,NA,NA,NA,NA,NA,NA
ENSG00000083842,-3.760826405,-2.377189807,-3.562215089,NA,-1.950051326,-1.431844856
ENSG00000259014,-1.701932716,-3.377189807,NA,NA,-1.306195135,NA
ENSG00000219902,NA,NA,NA,NA,NA,NA
ENSG00000164056,-4.398256326,-3.445495821,-0.995483325,-0.720491655,-1.357310452,0.261087415
ENSG00000227500,1.648564531,2.185746387,-0.075751222,0.03089456,0.181470164,0.983192643
ENSG00000128438,NA,NA,NA,NA,NA,NA
ENSG00000100060,NA,NA,-2.903252006,-0.82050895,-5.260391446,-0.012691248
ENSG00000260892,3.079426997,4.716227757,0.872104243,0.312358165,0.607802346,1.212011334
ENSG00000205325,NA,NA,NA,NA,NA,NA
ENSG00000026652,-2.661290731,-4.785654653,-1.035467202,-1.008135952,-2.665276229,0.054983326
ENSG00000116791,3.616384126,1.471024881,0.698312461,1.476472789,1.710406832,1.699399678
ENSG00000227331,-2.43889831,NA,-4.410211996,NA,-4.476120137,NA
ENSG00000118276,3.000213324,5.461423236,0.159564101,0.762370237,1.113769476,1.502002809
ENSG00000229330,NA,NA,NA,NA,NA,NA
ENSG00000213777,NA,-2.055261713,-1.825249495,NA,NA,NA
ENSG00000229390,NA,-3.640224213,-0.240286995,NA,-4.306195136,-1.239199778
ENSG00000238324,NA,NA,NA,NA,NA,-2.239199779
ENSG00000225893,NA,NA,NA,NA,-1.306195135,NA
ENSG00000196937,2.105139851,3.339645827,0.46384136,1.597068507,0.952468065,1.681585259
ENSG00000182578,-2.473663728,-2.588441671,-4.488214508,-3.457938869,-5.292037073,-3.534655661
ENSG00000102241,1.448626961,1.150057195,0.637806337,0.73018365,0.840314586,0.878902628
ENSG00000256188,NA,NA,NA,-4.344070904,-3.538855892,NA
ENSG00000173674,2.913230023,3.085939,2.348207198,2.708895575,3.219978034,2.825232095
ENSG00000188056,NA,NA,NA,NA,NA,NA
ENSG00000213638,NA,2.645178006,2.200285598,2.452509546,2.278767366,1.865136882
ENSG00000228998,1.590849034,0.857275447,0.531444018,-0.121678483,1.032606777,1.83761582
ENSG00000213981,NA,NA,NA,NA,NA,-2.654237278
ENSG00000106006,0.883029785,-0.470299212,-1.825249495,-3.356561849,0.170242907,-0.306313973
ENSG00000231057,NA,NA,-3.047641916,-1.820508949,-3.476120137,-2.239199779
ENSG00000142168,1.043304616,1.519321642,1.285988374,2.146754265,1.217732167,0.9750145
ENSG00000228995,NA,NA,NA,NA,NA,NA
ENSG00000225639,NA,NA,NA,1.764453552,NA,NA
ENSG00000132481,2.224066703,1.69962579,0.597961936,0.435830804,0.960148747,1.220231841
ENSG00000227014,NA,NA,-0.240286995,NA,-2.306195135,-1.654237278
ENSG00000269018,4.315989192,2.080515067,1.251566102,0.418277911,0.635177134,1.161338152
ENSG00000087460,1.735387227,1.670463168,1.388169197,1.547158846,0.551482485,1.381145601
ENSG00000167302,1.542954343,0.733234182,1.607709912,1.179491051,0.424271821,1.658199368
ENSG00000187990,NA,NA,-7.085777045,NA,-5.061082638,NA
ENSG00000142731,-0.268973308,2.645178006,1.094132045,2.764453552,1.770346419,1.641218606
ENSG00000236086,NA,NA,NA,NA,NA,NA
ENSG00000225891,-1.43889831,NA,NA,0.179491052,-1.04316073,-1.654237277
ENSG00000166446,NA,-5.225186714,-2.150490324,-3.199020572,-5.164176131,NA
ENSG00000122033,2.393991704,1.610620784,1.969636076,2.35407743,1.259709029,2.010159691
ENSG00000130300,NA,NA,-4.621108778,NA,NA,-7.814108616
ENSG00000157045,0.336395402,0.742835241,-0.075227748,1.140721481,0.59459526,0.484282586
ENSG00000251340,NA,NA,NA,NA,NA,NA
ENSG00000117533,2.188374995,2.451698276,1.057794358,1.422061354,1.687110212,2.040908142
ENSG00000102760,-3.246253232,-3.92973083,-1.304417331,-4.243040985,-3.113550057,-4.791740801
ENSG00000118308,-4.760826405,NA,NA,-2.727399545,NA,NA
ENSG00000116096,NA,2.929631395,1.293145206,2.893736568,0.884410797,1.26462596
ENSG00000169764,1.11847836,0.953101761,0.99084906,1.452793792,1.997733275,2.05810453
ENSG00000229212,-0.853935809,0.645178006,-2.088283901,-3.312362045,-2.04316073,0.445298396
ENSG00000135535,2.310039927,2.392197265,1.359802199,1.679121498,2.530858783,2.052715748
ENSG00000213304,NA,-2.640224213,NA,NA,NA,-0.654237278
ENSG00000164252,0.891491364,0.795360663,0.650778635,0.733904488,1.425210933,1.006556637
ENSG00000143653,2.407556432,2.304634232,1.398995148,1.096625678,1.424075806,-2.902164791
ENSG00000213513,-1.853935809,-2.055261712,-1.825249495,NA,NA,-2.239199779
ENSG00000233907,NA,NA,NA,-2.142437043,NA,NA
ENSG00000129084,1.56110169,0.651007084,1.847175847,1.818392359,1.139364308,1.243003148
ENSG00000163946,1.075674863,0.864925706,-0.122372791,-0.028134659,0.699587216,1.008459402
ENSG00000211456,0.857938804,1.183143028,0.278907736,-0.356941556,0.964131762,1.323220154
ENSG00000165782,1.059352558,1.073322493,0.854040388,0.4722728,0.683235623,0.988296754
ENSG00000165684,0.527934826,0.85984939,0.962021181,1.027487958,0.897621556,1.440399598
ENSG00000107742,-2.43889831,-2.755701431,-2.026883356,-1.837582462,-5.765626754,-4.139664104
ENSG00000169752,0.09715459,0.240194171,0.427137667,1.053960169,2.015732959,1.667690818
ENSG00000259440,NA,NA,1.759713006,2.086381646,-0.306195136,0.345762723
ENSG00000132254,0.485694287,0.632148056,0.466666031,1.050635986,0.404298247,1.09578447
ENSG00000204434,NA,NA,0.759713006,4.133687362,3.941732378,NA
ENSG00000152219,2.576052031,1.288692689,1.559414356,0.559763132,1.643764182,1.667690817
ENSG00000105270,2.337205678,2.498189816,0.738954446,1.072575847,0.753393661,0.345762723
ENSG00000241111,-2.374767972,-2.123974462,-3.672639079,-3.965996838,-1.584730635,-0.461592199
ENSG00000011451,1.498689083,1.795775649,0.882823549,0.762788584,0.588561704,1.345762722
ENSG00000142408,-2.43889831,-2.640224214,-1.562215089,NA,-2.808695476,-0.654237277
ENSG00000215086,NA,NA,NA,NA,NA,NA
ENSG00000119421,0.640828883,1.296210658,1.339906262,2.257862115,0.693804865,1.590385091
ENSG00000160050,-0.060386687,-0.917758189,0.929638007,1.320353587,0.522533437,1.930725224
ENSG00000067606,1.467992286,2.851628883,0.474310787,0.128265728,0.142562981,1.238847519
ENSG00000170458,-3.724300529,-4.371407455,-4.284681114,-7.178060953,-7.248709641,-6.939639496
ENSG00000104880,1.454186486,0.284224754,0.860799131,0.580453365,0.349850463,1.275373395
ENSG00000230725,NA,NA,NA,NA,NA,NA
ENSG00000230221,NA,NA,NA,NA,-3.476120137,NA
ENSG00000268525,2.809029204,2.404169906,0.14673613,-0.026959826,0.495259185,0.738080146
ENSG00000169282,-0.673363564,-1.853627851,-1.277761699,-2.026959826,-0.533605632,-2.144562904
ENSG00000182625,NA,NA,NA,NA,NA,NA
ENSG00000166797,0.572328945,0.862276127,1.174750505,1.494693283,1.668179057,2.278416414
ENSG00000232912,NA,NA,NA,NA,NA,NA
ENSG00000229498,NA,NA,NA,NA,-0.306195137,-1.654237278
ENSG00000212195,NA,NA,NA,NA,-1.891157637,-5.409124781
ENSG00000249302,NA,NA,NA,NA,NA,NA
ENSG00000246263,0.883029785,1.681703882,3.634182124,1.764453552,3.483881795,3.989618913
ENSG00000202532,NA,NA,NA,NA,NA,NA
ENSG00000144867,0.916582345,0.350730647,0.349950448,1.258650589,0.451103461,0.697748052
ENSG00000230769,NA,NA,NA,NA,-3.891157636,-2.239199779
ENSG00000170776,-0.686592648,-0.722207379,-2.366710357,-3.819641685,-1.815936284,-1.799049303
ENSG00000148925,1.829590526,0.720306721,0.559414356,0.09409956,1.110036154,1.067046695
ENSG00000174417,NA,NA,NA,NA,NA,NA
ENSG00000241684,-4.760826405,-5.514693331,-3.047641916,-4.333578531,-3.180664253,-2.976165373
ENSG00000246225,NA,NA,NA,NA,-2.306195135,-3.654237278
ENSG00000086717,-3.43889831,-2.792227306,-2.825249495,-1.935986166,NA,-0.654237277
ENSG00000126460,NA,NA,-1.825249495,-0.083543355,-0.306195135,-2.239199779
ENSG00000173349,0.56110169,1.593831126,0.855471989,1.537043055,1.79534289,1.962434083
ENSG00000156502,1.201559303,1.114663289,0.537320585,1.032265098,1.048235599,0.701421675
ENSG00000237336,NA,NA,NA,NA,NA,NA
ENSG00000215007,NA,NA,NA,NA,1.278767364,0.667690818
ENSG00000075426,-3.473496972,-2.690129119,-1.617007562,-2.902766631,-0.866106264,-2.998533185
ENSG00000142188,1.977748442,0.76547224,0.56807294,0.326332439,0.820867541,0.812888733
ENSG00000241985,NA,-3.055261712,NA,NA,NA,NA
ENSG00000177674,0.712043588,1.600090116,0.797187711,1.083631036,0.650736143,0.973793945
ENSG00000259007,5.02870724,3.098543624,1.52739462,1.445565911,2.535107119,2.082728317
ENSG00000260838,NA,NA,NA,NA,NA,-3.4615922
ENSG00000231092,NA,NA,NA,NA,NA,NA
ENSG00000240074,NA,NA,NA,NA,NA,NA
ENSG00000166166,1.731026691,1.10620171,1.471587619,1.38384955,0.941732378,1.185298051
ENSG00000241666,NA,NA,NA,-0.820508948,NA,NA
ENSG00000140795,NA,-2.055261713,-2.240286994,NA,-1.891157636,0.046202441
ENSG00000228484,NA,NA,NA,NA,NA,NA
ENSG00000267064,1.648564531,0.75209321,1.652797802,2.681991392,-0.106886328,1.900351575
ENSG00000232774,NA,-1.055261712,NA,NA,NA,NA
ENSG00000104957,1.982565459,1.151589858,0.982105427,0.647380433,0.242966644,1.812330522
ENSG00000206418,0.822061767,1.037847692,0.368134479,0.223613604,0.683609097,1.070798107
ENSG00000260693,-1.43889831,-2.133264224,-5.098267989,NA,-4.006634854,NA
ENSG00000257122,-1.0696645,-1.792227307,-0.696665289,-1.70803422,-0.972457739,-0.002160581
ENSG00000233186,NA,NA,NA,NA,NA,NA
ENSG00000148343,1.231639923,0.498839824,0.540226316,0.357278171,0.320151286,1.313772608
ENSG00000253966,NA,NA,NA,-1.405471449,NA,NA
ENSG00000269604,1.407189007,1.75209321,0.075617313,0.159218656,0.417287229,0.764475881
ENSG00000010327,-6.054887706,-5.348043462,-0.296531105,0.255251733,-4.211867753,-3.56578925
ENSG00000111678,0.499701145,0.165068242,1.97502991,1.933815989,0.558011998,1.38970607
ENSG00000076201,1.016984242,0.748818078,0.457150236,0.063298033,0.211533769,0.736261545
ENSG00000205740,-3.43889831,-0.055261713,-0.240286994,-2.142437043,-2.628123231,-1.976165372
ENSG00000169291,NA,-6.284080403,-4.098267989,-3.774705259,-5.061082638,-2.876629699
ENSG00000199436,NA,NA,NA,NA,NA,NA
ENSG00000171703,3.523033649,1.888555453,1.786513066,1.355602196,0.592359601,0.589688306
ENSG00000171863,0.778802417,1.086217045,1.397850512,2.585093696,0.563088424,0.826342286
ENSG00000244251,NA,2.114663289,NA,NA,2.278767364,NA
ENSG00000162244,1.498112275,1.409686912,1.935268044,2.936501244,0.694651268,1.520546924
ENSG00000227762,NA,NA,NA,-1.820508949,NA,-3.239199779
ENSG00000139921,1.50863427,1.394045689,0.83393759,1.644159318,2.124536171,1.498614211
ENSG00000228292,NA,NA,NA,NA,NA,NA
ENSG00000241478,NA,NA,NA,NA,1.693804863,NA
ENSG00000237413,NA,NA,NA,NA,NA,NA
ENSG00000259378,NA,-2.055261712,NA,-2.405471449,-3.62812323,NA
ENSG00000239527,NA,NA,NA,NA,NA,NA
ENSG00000157890,-0.005938903,-1.948346508,-5.021646708,-3.575396451,-3.829757091,-1.876629699
ENSG00000266396,NA,NA,NA,-4.678489943,-4.891157636,NA
ENSG00000011600,NA,NA,NA,NA,NA,NA
ENSG00000104679,1.510117761,0.934957267,1.841351475,1.383024445,1.345881561,2.07567356
ENSG00000153498,NA,NA,NA,NA,NA,NA
ENSG00000258886,NA,NA,NA,NA,NA,NA
ENSG00000203630,NA,NA,NA,NA,-4.393657977,NA
ENSG00000170921,-1.026595778,-0.407105385,-2.15727933,-2.942951294,-0.587520691,-0.863300115
ENSG00000119121,-4.43889831,-1.055261713,-3.410211996,-2.405471449,0.413696945,-2.052786654
ENSG00000200296,NA,NA,NA,NA,NA,NA
ENSG00000169446,1.788170599,2.420471719,1.65918613,2.289408743,2.48085569,2.642278398
ENSG00000234630,NA,NA,NA,NA,-0.083802715,NA
ENSG00000105376,NA,0.681703882,-1.240286994,0.986845973,-0.306195136,0.515687724
ENSG00000242241,NA,NA,NA,NA,NA,NA
ENSG00000237734,NA,NA,NA,NA,NA,NA
ENSG00000172465,0.853883439,0.972219024,2.256138833,1.022765548,1.966823359,2.196619284
ENSG00000157224,2.475371816,3.241355294,0.318341359,0.330902755,2.048119777,2.42999926
ENSG00000261821,NA,NA,0.759713005,NA,-3.113550058,NA
ENSG00000197168,NA,-0.055261712,-3.825249496,-3.99043395,-0.569229541,-1.976165372
ENSG00000124356,1.413544502,1.650716189,0.082934418,-0.207960616,0.288751453,0.562993439
ENSG00000241520,NA,NA,NA,-1.820508948,NA,0.345762723
ENSG00000232684,NA,NA,-4.327749836,NA,-5.236932473,-4.239199779
ENSG00000234337,NA,NA,NA,2.986845974,NA,NA
ENSG00000196418,-2.43889831,-2.89176298,-1.825249494,-1.35656185,0.121898517,-0.23129458
ENSG00000228305,NA,3.114663289,NA,4.086381647,NA,NA
ENSG00000256533,NA,NA,NA,NA,NA,NA
ENSG00000106803,0.787169769,1.348093982,2.162615179,2.656538212,1.634988637,1.849086754
ENSG00000227939,2.315989192,3.802719283,2.081641101,4.571808474,NA,NA
ENSG00000257246,NA,-2.640224213,NA,-4.678489943,-5.350589255,NA
ENSG00000239605,NA,NA,NA,NA,NA,NA
ENSG00000260964,NA,NA,1.875190223,-0.40547145,0.693804864,0.930725224
ENSG00000028310,0.978713133,0.964208152,0.092147367,0.667651118,0.853152467,0.503155046
ENSG00000232751,NA,NA,NA,NA,-1.891157637,NA
ENSG00000125967,2.458342116,2.779573946,0.500794709,0.951685134,0.032284135,1.148082055
ENSG00000213906,-0.116970215,-0.562221701,-1.602857074,-2.370706031,0.442266097,-0.194805659
ENSG00000106034,3.56110169,-0.995555466,-3.798282447,-6.221388385,-1.649496881,0.640210081
ENSG00000112357,1.020533309,2.060215505,1.028201842,0.747774811,1.430770459,1.260032849
ENSG00000225831,NA,NA,NA,NA,NA,NA
ENSG00000239316,NA,NA,-3.410211996,NA,NA,NA
ENSG00000186625,1.731026691,0.217756782,1.120710666,1.098354288,0.828105956,1.495509842
ENSG00000231707,NA,-2.640224213,NA,NA,NA,NA
ENSG00000242087,NA,NA,NA,NA,NA,NA
ENSG00000106477,1.611727764,2.763497973,-0.206071278,0.714219249,0.408827906,1.440919956
ENSG00000234684,-2.645349187,-0.453811089,-3.673246401,-2.305935776,-1.2403072,-2.721351473
ENSG00000137962,-4.626525313,-5.66012377,-1.863217345,-3.856132859,-0.625654975,0.3781842
ENSG00000175873,-2.43889831,-2.277654134,-0.754860167,-1.468207206,-0.934226358,0.220231841
ENSG00000151702,-4.808132119,-4.714771166,-2.157824834,-1.339883108,-2.891157636,0.590385092
ENSG00000251023,-2.43889831,-1.640224214,-0.655324493,-4.464365138,-2.721232635,-1.976165372
ENSG00000236383,-1.701932716,-5.099655832,-3.462679415,-3.520948667,-1.76187462,-1.791740801
ENSG00000260257,0.906876527,0.710273034,1.4966786,1.764453552,1.134377455,1.104754623
ENSG00000178531,NA,3.359775787,2.967308426,4.55646051,2.153236483,4.772027477
ENSG00000064199,1.56110169,2.645178006,0.875190223,3.0621341,0.916197285,-0.016807357
ENSG00000235816,NA,NA,NA,NA,NA,NA
ENSG00000255438,-5.023860811,-6.514693331,-0.9672685,-4.390364557,-2.306195136,NA
ENSG00000250397,NA,-2.433773336,-1.327749836,-2.759108404,-0.849337461,-0.406309763
ENSG00000100462,2.129576068,0.944738287,0.707483047,1.622351214,0.637820254,1.143474642
ENSG00000203335,-6.39309462,-5.810149215,NA,-5.864903068,-1.180664253,-2.291667198
ENSG00000251593,NA,2.851628883,NA,NA,1.108842363,NA
